8.489294876031836523e-01,4.039047082409561451e-01,-4.628570601768062232e-01,-8.417935330040510200e-01,-3.407829277409593072e-01,5.092591711289691236e-01,8.217961675642975194e-01,2.828783832339178961e-01,-5.367831847587337668e-01,-7.926764018820539048e-01,-2.391620380342986962e-01,5.414311678940297856e-01,7.590308549945212757e-01,2.168072491373411459e-01,-5.209703945785296719e-01,-7.243450090181291490e-01,-2.201094160752504192e-01,4.738761349698104586e-01,6.889818294696415935e-01,2.495793186015770326e-01,-3.984710732509760822e-01,-6.485742177938753628e-01,-3.008077364783736107e-01,2.931758810111342872e-01,5.933719556923616745e-01,3.627882709153368856e-01,-1.588196258817951012e-01,-5.095288058409268572e-01,-4.161493764005515517e-01,3.532089828876536827e-03,3.839543864055761646e-01,4.333991646368771655e-01,1.508511660279995559e-01,-2.142516812332142806e-01,-3.853815749588823114e-01,-2.655191399686020470e-01,2.227231226208606710e-02,2.582695734050201031e-01,2.938810420034225768e-01,1.382337007708926424e-01,-7.823910453819604705e-02,-2.119864873162579377e-01,-1.992405732675437968e-01,-7.756924585613476919e-02,6.023159615394348132e-02,1.344508482899090807e-01,1.216165830117836855e-01,5.315396544013425290e-02,-1.771781325123980566e-02,-5.272393825181927174e-02,-4.644418079631138646e-02,-2.011173630715647198e-02,-1.340024557275318329e-03,-5.094601344817689843e-03,-2.647942915210204501e-02,-4.669275635059810109e-02,-4.607750597652279095e-02,-1.591078323745494932e-02,3.688275917399803927e-02,9.318736649574886621e-02,1.303894543447881027e-01,1.316948036536065292e-01,9.219146063675677516e-02,1.991801266372358187e-02,-6.754318946643574073e-02,-1.489640436108236043e-01,-2.055145541987951630e-01,-2.251392585289880011e-01,-2.044172189153308783e-01,-1.479991353226441653e-01,-6.634698593263504973e-02,2.726442290178612490e-02,1.196214760233378915e-01,1.997455410278710097e-01,2.601242366839510711e-01,2.970360450882132963e-01,3.101786025493967203e-01,3.018788047798939278e-01,2.761486461066741671e-01,2.377889912997845911e-01,1.916659415768970365e-01,1.422136418741389574e-01,9.316562580171106056e-02,4.748862415473189408e-02,7.489176710132419180e-03,-2.491234888615636786e-02,-4.768270456790933698e-02,-5.780522517280452244e-02,-5.026889978559347105e-02,-2.220168095025779748e-02
8.489294876031836523e-01,4.139849562242795544e-01,-4.434550622588536717e-01,-8.438763650887439738e-01,-3.819444142258473507e-01,4.631607101422350881e-01,8.293828152456657055e-01,3.549165807460132327e-01,-4.670143989207146684e-01,-8.070890572049228551e-01,-3.398397999052144014e-01,4.502545949739126807e-01,7.784965757153096133e-01,3.418331837171386112e-01,-4.092180185630585054e-01,-7.434691444242137459e-01,-3.629937240709193991e-01,3.410270972013013657e-01,6.987547608120082687e-01,4.010718205893478716e-01,-2.438262642781897915e-01,-6.370955096212281843e-01,-4.479076770576321254e-01,1.183515325333623219e-01,5.477785466268711989e-01,4.879024280305078176e-01,2.857656230772322517e-02,-4.199016138358038219e-01,-4.978455444847854627e-01,-1.790311627525437710e-01,2.497022874274840154e-01,4.510041098493451917e-01,3.002244741764591995e-01,-5.170823520377174076e-02,-3.292240084523198607e-01,-3.485470878039226283e-01,-1.316529457212980425e-01,1.434961183450848554e-01,2.898423336697319996e-01,2.356595672035746714e-01,4.835531425493495156e-02,-1.359070832872669166e-01,-2.103709193419070755e-01,-1.554232134288213996e-01,-3.002296102352752794e-02,8.147656845743393716e-02,1.239256507368258209e-01,9.484616797867621851e-02,3.141572072040967750e-02,-2.164734864743960568e-02,-3.970835313481588941e-02,-2.683280864984019520e-02,-5.566147806896578655e-03,1.513794270044134136e-03,-1.385729128757369477e-02,-4.235551459017491971e-02,-6.428365404336069955e-02,-6.145606713875737676e-02,-2.695077307177148190e-02,3.155177672429614749e-02,9.527981379156143238e-02,1.421138879474806715e-01,1.547787172538953593e-01,1.263579863507086343e-01,6.169348066494864669e-02,-2.500690475942600813e-02,-1.148581083875819669e-01,-1.894425026074148810e-01,-2.349041189817825670e-01,-2.441786754165636841e-01,-2.172648591041102806e-01,-1.599664857620907155e-01,-8.178098676518646970e-02,6.394206852189542392e-03,9.423087827776362169e-02,1.733354171842801938e-01,2.379424106506480840e-01,2.850205320523797048e-01,3.139554264328218713e-01,3.259929055703972844e-01,3.236020766168782870e-01,3.098727447162563653e-01,2.880106812574522168e-01,2.609471128372285453e-01,2.310357659854321843e-01,1.997625838866051162e-01,1.673182382052031125e-01,1.317888594551260284e-01,8.818911245587848780e-02,3.363478545221509214e-02
8.489294876031836523e-01,4.242266761396764063e-01,-4.232532459803499680e-01,-8.445648256305856583e-01,-4.229253253535228407e-01,4.137674410638906841e-01,8.314912577545510164e-01,4.253769509760630951e-01,-3.899416708400360032e-01,-8.095195809672448561e-01,-4.365137519424212575e-01,3.466945171998326303e-01,7.774456595035819095e-01,4.590375791498142455e-01,-2.799086027786081843e-01,-7.320389030080869386e-01,-4.920831728081215828e-01,1.869220071846463549e-01,6.672803991594277173e-01,5.297071729364476456e-01,-6.785091263770490211e-02,-5.745784968035321238e-01,-5.594642399779806707e-01,-7.174299760605593046e-02,4.450063882937462800e-01,5.619957995747689727e-01,2.169194955711179484e-01,-2.747257448350575171e-01,-5.136811055177502583e-01,-3.398422769812560751e-01,7.388128220102421762e-02,3.953298310985111641e-01,4.011422869405869562e-01,1.239875356899045600e-01,-2.085421598050905545e-01,-3.630942166394372506e-01,-2.611997378512467272e-01,-5.732721774253421443e-03,2.184728146627301082e-01,2.782395370261061540e-01,1.656337808884553175e-01,-2.239231426908135786e-02,-1.643349757421692647e-01,-1.910422092127892491e-01,-1.135507566929355311e-01,2.510893495875575129e-03,8.736443552807730828e-02,1.067811772024429839e-01,7.125389889309478864e-02,1.768102796334116919e-02,-1.872800661233099684e-02,-2.403132457915799908e-02,-8.009928325264393037e-03,7.469670857039481353e-03,4.388157786429125115e-03,-2.076298018625838404e-02,-5.608320388718362332e-02,-8.166889481941155826e-02,-8.017821383568023152e-02,-4.508726049210617925e-02,1.660808711764935261e-02,8.743594929058255694e-02,1.460807747690760217e-01,1.745591853354726275e-01,1.633866090398928550e-01,1.134594868693223485e-01,3.474346803093184000e-02,-5.718673467681539141e-02,-1.453531644367391240e-01,-2.150875911796160111e-01,-2.564794974241945136e-01,-2.653196416299480886e-01,-2.427272875335754754e-01,-1.938926613019854306e-01,-1.264270053636100122e-01,-4.874059291165826202e-02,3.127045237373788505e-02,1.070976703813125985e-01,1.740463096932426124e-01,2.292857381911504455e-01,2.716318305189918125e-01,3.011694678406492964e-01,3.187995425801760652e-01,3.257546733248589677e-01,3.230703994352152608e-01,3.109063862143989776e-01,2.874426466912126665e-01,2.468518204238461800e-01,1.769014429209206929e-01,7.053443406394795112e-02
8.489294876031836523e-01,4.346191750057700198e-01,-4.022501240328624217e-01,-8.437560289175415340e-01,-4.635014358058958117e-01,3.611850272375353721e-01,8.277085247832105530e-01,4.933241872384569460e-01,-3.061661977201242113e-01,-7.990640554272168128e-01,-5.268058060840209444e-01,2.325234218131367603e-01,7.544388112288861192e-01,5.637681181132849773e-01,-1.369639231213480857e-01,-6.883881942858702807e-01,-5.997620778967539534e-01,1.890293182070493239e-02,5.936266976312321031e-01,6.247545546257036175e-01,1.172813957303160820e-01,-4.627132955896951505e-01,-6.225913345755432760e-01,-2.590405424479839125e-01,2.921886403752615435e-01,5.727514390255585841e-01,3.825408875267181097e-01,-8.965126814224358420e-02,-4.567136348111600630e-01,-4.527090097569548277e-01,-1.178228373025226455e-01,2.708041090094931436e-01,4.317907059061651398e-01,2.799848762119003243e-01,-4.321103868853826829e-02,-3.012460107912869334e-01,-3.357742967772941456e-01,-1.570207692353931539e-01,9.243739105539394707e-02,2.512813591156721760e-01,2.418608617613668688e-01,9.990696785971872607e-02,-7.027720799341362345e-02,-1.708625985534283631e-01,-1.641876627483328521e-01,-7.918270083846587482e-02,2.115469408517504923e-02,8.276005727008137192e-02,8.721701474488179062e-02,5.178662413625911148e-02,9.916358330492789502e-03,-1.192107301002358517e-02,-7.537112784177033530e-03,1.017315247670748206e-02,2.077173840761308357e-02,9.726962331281532176e-03,-2.354586271062961839e-02,-6.598496422462515887e-02,-9.783905582758926911e-02,-1.019492829781972060e-01,-7.096800155667026822e-02,-9.939023529590839887e-03,6.594817307216520319e-02,1.367779749041004023e-01,1.841042611468827195e-01,1.958231610128784439e-01,1.685461518290292393e-01,1.073386209143080278e-01,2.347471163782809470e-02,-6.877465431534268703e-02,-1.553308060012130454e-01,-2.247664591629671971e-01,-2.697027125170734507e-01,-2.871476158268878032e-01,-2.780052512079820848e-01,-2.460828877884257138e-01,-1.969181866962412819e-01,-1.366781330575131959e-01,-7.128594106615550319e-02,-5.841535287824824001e-03,5.566741146684518748e-02,1.104073082017063973e-01,1.565497090385947199e-01,1.929760489486232466e-01,2.188419199629797751e-01,2.329262381991077657e-01,2.325302845349755398e-01,2.114756645074911123e-01,1.577454793485762730e-01,6.441095169769703310e-02
8.489294876031836523e-01,4.451514002705834749e-01,-3.804467145509768389e-01,-8.413492519742016285e-01,-5.034344957148561006e-01,3.055628679748524923e-01,8.176618772160522131e-01,5.577698156379629069e-01,-2.164859817605405690e-01,-7.750246900903481340e-01,-6.082519331518293493e-01,1.100505625797972425e-01,7.086783882657150535e-01,6.513625657410908598e-01,1.460228222545707430e-02,-6.123621369257314928e-01,-6.787956100068079923e-01,-1.539251670837817609e-01,4.797971288105341570e-01,6.768924556968751727e-01,2.971799849592796638e-01,-3.080436211352866049e-01,-6.278476737135811891e-01,-4.236630587971199624e-01,1.032575663580159592e-01,5.145065640419220765e-01,5.021019421902990221e-01,1.119986080679028773e-01,-3.305183538434243173e-01,-4.962872339139575151e-01,-2.939198471274857560e-01,9.513407989400557430e-02,3.815298596351450744e-01,3.836250490486783349e-01,1.348937322974488040e-01,-1.715020980661519645e-01,-3.342544371260408598e-01,-2.736467001100175711e-01,-5.992115860378596781e-02,1.571692576707702516e-01,2.531120855869658515e-01,1.963864182226990884e-01,4.700175154671890065e-02,-9.725862908327562173e-02,-1.633575150001651266e-01,-1.366413733666351493e-01,-5.408692957678683244e-02,2.867846129134855176e-02,7.169874551932224616e-02,6.746132534300484929e-02,3.582777751941035316e-02,5.635707529889988875e-03,-3.801967456385585854e-03,8.450442781232175155e-03,2.801292855233961446e-02,3.587023624088533230e-02,1.969344336598210718e-02,-1.981882222385888265e-02,-6.960492227579792579e-02,-1.103722916323573860e-01,-1.246790897462346226e-01,-1.034327442012608345e-01,-4.866099670445079434e-02,2.775031971840938652e-02,1.081945037771748636e-01,1.745264012157600464e-01,2.125749854433848229e-01,2.148929602578774911e-01,1.814226964915930940e-01,1.183966258457317539e-01,3.615095329108796579e-02,-5.339596829040516718e-02,-1.389880317511370811e-01,-2.116277715064135700e-01,-2.654025007818013870e-01,-2.976108843638659573e-01,-3.083732095908509607e-01,-2.999449464567039980e-01,-2.759336856755282841e-01,-2.405692960747255194e-01,-1.981180980527408320e-01,-1.524792008518301711e-01,-1.069630449640542047e-01,-6.423155618037663939e-02,-2.637695068778844049e-02,4.865018738191513592e-03,2.772285442060644367e-02,3.970475544133496987e-02,3.680322290843607291e-02,1.671369888071023643e-02
8.489294876031836523e-01,4.558119446362235982e-01,-3.578466941266939538e-01,-8.372467117545290272e-01,-5.424732438505384113e-01,2.470963152046402878e-01,8.010289834826458399e-01,6.176861020319042161e-01,-1.219000178831673997e-01,-7.369559493060779953e-01,-6.783734241290877431e-01,-1.789381784632678579e-02,6.401334128998292794e-01,7.173781386949867889e-01,1.688025859570413678e-01,-5.055511943394362939e-01,-7.228812749260631332e-01,-3.211106930652998237e-01,3.310167955622641545e-01,6.792654381999578828e-01,4.562981168350830896e-01,-1.220356498858738425e-01,-5.708593769819009234e-01,-5.460794920891280935e-01,-1.018122649359313875e-01,3.901139161181125803e-01,5.561613045691131685e-01,3.017350300843615885e-01,-1.502712774304121868e-01,-4.587114792377270378e-01,-4.221815763582335013e-01,-1.021078770334150759e-01,2.549573188039668259e-01,4.097428683467276289e-01,2.873918998290380111e-01,6.337168803649499823e-04,-2.519350357262755136e-01,-3.236657388675975855e-01,-1.999124024619245710e-01,1.746630072186843713e-02,1.917598314036059737e-01,2.363280805848438082e-01,1.525024870869593485e-01,9.620037069448403311e-03,-1.077713236303169536e-01,-1.482336718665517306e-01,-1.120358839609313512e-01,-3.765434268319299560e-02,2.823519586724852065e-02,5.708175434773678919e-02,4.831100598366395299e-02,2.194563235561168904e-02,2.289630434179897728e-03,3.295371930906759728e-03,2.262495758260947912e-02,4.537878957481141645e-02,5.359819300624024674e-02,3.589253101946941749e-02,-7.204007774778128058e-03,-6.369727466679726835e-02,-1.152132187475184005e-01,-1.439301688558980719e-01,-1.385178733823977382e-01,-9.723140007662600670e-02,-2.769458214307135221e-02,5.592087861661463460e-02,1.369916407536967973e-01,2.004460201101182781e-01,2.356809162543855862e-01,2.379439388847570946e-01,2.082353673173659159e-01,1.521200973039189830e-01,7.797440726705728853e-02,-4.839916055595001355e-03,-8.751505563632905327e-02,-1.628586322858381619e-01,-2.258364899170883233e-01,-2.736632759229245537e-01,-3.055639290503199823e-01,-3.223423759998156335e-01,-3.258769455920078051e-01,-3.186291891267053478e-01,-3.032146331346232682e-01,-2.820458153360229092e-01,-2.570179747164156869e-01,-2.291535925824800257e-01,-1.980267552670506304e-01,-1.606632854269709476e-01,-1.102249655414296037e-01,-4.275341098480796298e-02
8.489294876031836523e-01,4.665890521350108400e-01,-3.344565442341531636e-01,-8.313543802250473735e-01,-5.803546715219511931e-01,1.860284278862839591e-01,7.775483269821670262e-01,6.720226462931684352e-01,-2.360736254247138011e-02,-6.847088309520390492e-01,-7.347593449385161346e-01,-1.479998917923592838e-01,5.496459430761695408e-01,7.578463899337457566e-01,3.188760875632557501e-01,-3.714430978866928301e-01,-7.272258478515561952e-01,-4.714616357530413970e-01,1.557711802358967557e-01,6.284877705820040017e-01,5.793203350489936065e-01,7.942246191046332948e-02,-4.536088198042791397e-01,-6.096337048017088645e-01,-2.987907045131076300e-01,2.118415648951249286e-01,5.328008901555645327e-01,4.498175540693374330e-01,5.811456032817068768e-02,-3.412844115965806280e-01,-4.758799966493295064e-01,-2.837807913890499911e-01,7.328817196811210355e-02,3.476416291408465642e-01,3.776580654489129496e-01,1.764386855195363146e-01,-1.043634717080966084e-01,-2.895051242680855563e-01,-2.880260074539615078e-01,-1.305228223653459307e-01,7.144691365970790020e-02,2.034820746363218413e-01,2.111625891867487947e-01,1.160054516784328055e-01,-1.308304762235942310e-02,-1.065688736919407353e-01,-1.298109304373115946e-01,-9.155608161721898175e-02,-2.803089386602110322e-02,2.276557216929196714e-02,4.086716352283049913e-02,2.976776046938647488e-02,8.464515272845423918e-03,-2.542658056596702743e-03,7.073783538709649960e-03,3.325503767232472485e-02,6.119423245893380187e-02,7.356592825026918303e-02,5.883346358040748153e-02,1.611650177615099946e-02,-4.471920257334835447e-02,-1.069465125608336231e-01,-1.527531277869981774e-01,-1.686370643966499383e-01,-1.487974222415577308e-01,-9.590794027485195772e-02,-1.958894602734648216e-02,6.653322724433215207e-02,1.481370984858863260e-01,2.130240954902100081e-01,2.529344774584612598e-01,2.642266379840143009e-01,2.475761811911483257e-01,2.070133942023413831e-01,1.486564411282407516e-01,7.944709539442623702e-02,6.099282451082572477e-03,-6.563422120149974004e-02,-1.313597144694028385e-01,-1.881473693514309764e-01,-2.344145076041722897e-01,-2.696628476848164646e-01,-2.941298864572048366e-01,-3.083837877278766681e-01,-3.128410941972403214e-01,-3.070974300788399947e-01,-2.887883451895580378e-01,-2.514649228578896278e-01,-1.820716596245422203e-01,-7.305879081567186184e-02
8.489294876031836523e-01,4.774706254970585428e-01,-3.102856898020285303e-01,-8.235828324781984122e-01,-6.168055441109467907e-01,1.226511809930447561e-01,7.470296396227305014e-01,7.197255782336973162e-01,7.699964097622316594e-02,-6.184713125459515570e-01,-7.751583812154386743e-01,-2.765475917223393920e-01,4.390093910505050157e-01,7.695419790036132079e-01,4.575718721649555953e-01,-2.154644820434104546e-01,-6.891027015618675922e-01,-5.938229056474295664e-01,-3.445802365115789578e-02,5.254698036015474916e-01,6.527777232374343264e-01,2.771491196479983765e-01,-2.851348550602151866e-01,-6.031448925969953301e-01,-4.619542940353202343e-01,9.382407253888505648e-04,4.306645927156237397e-01,5.301474576593999677e-01,2.610781315074658382e-01,-1.602123424041252686e-01,-4.400632179383723308e-01,-4.120175194458617907e-01,-1.279329031611589618e-01,2.058404585956215560e-01,3.802529112558439284e-01,3.121098055995924492e-01,7.383241346464061716e-02,-1.751994889929847643e-01,-2.956143564689240333e-01,-2.429409968138277476e-01,-7.404658464602283108e-02,1.037695691519286839e-01,2.000684297720055349e-01,1.845704005009598803e-01,8.896939041063023357e-02,-2.361397072625006158e-02,-9.763467278638046642e-02,-1.104647365271644310e-01,-7.478603312816824167e-02,-2.284050789187028196e-02,1.487173644211255835e-02,2.449145763725030928e-02,1.165400870750809420e-02,-6.064925581569342687e-03,-1.097591158063437704e-02,5.187015522808131537e-03,3.792055047135517443e-02,7.303134070471892225e-02,9.357740803386212225e-02,8.710968048463871294e-02,5.033835046299389021e-02,-1.003666382982825941e-02,-7.993341423677580160e-02,-1.424547442900192251e-01,-1.826425612232162043e-01,-1.910080930844148261e-01,-1.651251087839445686e-01,-1.092873316276579687e-01,-3.274149211696150003e-02,5.276932099284913774e-02,1.354508515812427039e-01,2.053875569024783687e-01,2.557092903572261156e-01,2.829784392515061198e-01,2.869416134945411700e-01,2.698674116578473337e-01,2.356985844996359325e-01,1.892071178183929725e-01,1.352796807522393119e-01,7.839876379207416646e-02,2.233443072708270888e-02,-2.997122071736385562e-02,-7.635885093018306147e-02,-1.152733443974338773e-01,-1.454533025003707236e-01,-1.654291118259361149e-01,-1.726437765069329666e-01,-1.618383747398625394e-01,-1.231445115658177381e-01,-5.085665603622605696e-02
8.489294876031836523e-01,4.884442348443360227e-01,-2.853466286450612732e-01,-8.138481222049639419e-01,-6.515441838622969550e-01,5.730604704339544581e-02,7.093641287273418916e-01,7.597591767938731699e-01,1.783486040739301615e-01,-5.388028141302415586e-01,-7.975774847746436302e-01,-3.995050619727689156e-01,3.110093466202549228e-01,7.502503679961154415e-01,5.775106781922364485e-01,-4.488780713511501125e-02,-6.083364491204511504e-01,-6.779837178353014249e-01,-2.257937297843001789e-01,3.759357627088978915e-01,6.667387501624831847e-01,4.504087209423316418e-01,-8.141728852504423464e-02,-5.231966781723543791e-01,-5.675850182719405224e-01,-2.143555278507531525e-01,2.607141439252678716e-01,5.253967668249289735e-01,4.225850850358206512e-01,5.444050859069098774e-02,-3.164230661534732092e-01,-4.565312611695521161e-01,-3.050514866601455877e-01,1.280189797162283039e-02,2.891520675708701971e-01,3.698905714000298439e-01,2.359456661957272938e-01,-8.400961406932926784e-03,-2.153682316021249543e-01,-2.825276340584655377e-01,-1.991030391711504643e-01,-3.343946296519628020e-02,1.185664084540548613e-01,1.878451517777248170e-01,1.603707272788060523e-01,7.108017478981447368e-02,-2.493787217743075740e-02,-8.387984409515879258e-02,-9.113134712007042726e-02,-6.042840036277329768e-02,-1.957520556916969925e-02,6.937206365224269679e-03,9.346909610474948837e-03,-5.819572695365291676e-03,-2.239544589497196800e-02,-2.449636019760273453e-02,-4.562332668838679425e-03,3.358646013533574809e-02,7.698474455823380025e-02,1.091667875282462258e-01,1.164595006422522172e-01,9.254953373431031027e-02,4.009114152327913905e-02,-3.061208842373195835e-02,-1.049008827560963253e-01,-1.677100106516762890e-01,-2.069871250313121969e-01,-2.158329461281676409e-01,-1.931362327369145759e-01,-1.429066640835014168e-01,-7.275925933329337181e-02,7.931850596393582795e-03,8.976898223490765993e-02,1.646656660715928866e-01,2.266554709341090379e-01,2.721865508919265042e-01,3.000024718034813853e-01,3.107493877950645578e-01,3.064497037678923230e-01,2.899574529664802891e-01,2.644746833858314106e-01,2.331717717547225621e-01,1.989240880039153392e-01,1.641551642371093800e-01,1.307615838394602381e-01,1.000834912566971324e-01,7.287056108812611788e-02,4.917646302350624915e-02,2.821858644848564829e-02,9.538404547531522185e-03
8.489294876031836523e-01,4.994971277408873367e-01,-2.596550504502688206e-01,-8.020726780505662568e-01,-6.842825138353663128e-01,-9.616128626953795999e-03,6.645342395528959223e-01,7.911296333251257584e-01,2.787072808995978979e-01,-4.466604333855581643e-01,-8.003839435664349411e-01,-5.126559328327457976e-01,1.694180862636024132e-01,6.990166136234363670e-01,6.716124330606347836e-01,1.314140160512741462e-01,-4.876574949468360232e-01,-7.156510562034661405e-01,-4.029031924070384796e-01,1.905103278844738901e-01,6.163775960789735775e-01,5.791515308418679897e-01,1.357083353346839050e-01,-3.756897567958769057e-01,-5.977760350571903469e-01,-4.023297006745931159e-01,4.608988737793177221e-02,4.313902675703608081e-01,5.107424311453115928e-01,2.629587495431276456e-01,-1.252839495304747530e-01,-4.026363359067783310e-01,-4.157050918736921452e-01,-1.874682191504628836e-01,1.221274988024577401e-01,3.295133846122725307e-01,3.351522791087565012e-01,1.646947595856199376e-01,-6.673489301514443084e-02,-2.319852672518437353e-01,-2.603498218739356274e-01,-1.624649854946735028e-01,-8.211339236784862342e-03,1.203138773760377006e-01,1.711123836071921922e-01,1.399387978015383394e-01,6.069850081373609485e-02,-1.990589005571576781e-02,-6.731344697745876571e-02,-7.191612542133109243e-02,-4.687128490575302037e-02,-1.581153752765878870e-02,1.292707065535953328e-03,-2.811510961238208092e-03,-2.155571495741930368e-02,-4.005639844701125440e-02,-4.339420520950874882e-02,-2.360263725795582607e-02,1.721482413861566071e-02,6.811553131544607897e-02,1.136405610296670338e-01,1.391556094896555518e-01,1.352619034888628557e-01,1.000787798417185764e-01,3.913605914785163453e-02,-3.662177349776982865e-02,-1.138124237728491417e-01,-1.796318279804262896e-01,-2.241982135242686081e-01,-2.418613821627785820e-01,-2.314497989958537172e-01,-1.956685863091445765e-01,-1.399791178998839869e-01,-7.129891711616652417e-02,3.205434224371517954e-03,7.705940784430076462e-02,1.450829970716194794e-01,2.036618216829328976e-01,2.507450672319214702e-01,2.856509287645681572e-01,3.087600975188455887e-01,3.211624965978565616e-01,3.242979897161689662e-01,3.196003999987301336e-01,3.081110245947960014e-01,2.899544551828832639e-01,2.634267119221083142e-01,2.232529788843825580e-01,1.585050335218745332e-01,6.284859193662577226e-02
